id,price
0,8290.174075906272
1,1120.737950483505
2,16802.724153057225
3,6015.385522302597
4,1458.4161411368495
5,2298.6622119270273
6,1984.6734320196929
7,1916.6880067664915
8,4668.668847751516
9,14014.21643282983
10,3660.584046867225
11,659.794665077207
12,692.8390508757783
13,4084.1068891090235
14,906.1572813604026
15,4574.932857032664
16,2234.3411498925293
17,4020.44750340706
18,604.2440674428207
19,4734.2923136570225
20,839.1795324702733
21,8870.86245449263
22,825.1041186392692
23,12188.423409352137
24,6272.8861329511265
25,6624.991319073342
26,12444.754217730466
27,594.2325753016502
28,2276.4078318708926
29,17811.28979856631
30,703.8420115516406
31,4785.033300390643
32,8917.790776391606
33,6197.096245973952
34,1612.7754762562
35,1559.9113000585892
36,650.8155207634007
37,2468.508168189979
38,15526.71363087485
39,769.571515444533
40,972.117944760805
41,5872.056741002715
42,2370.705131609772
43,8756.122784791067
44,2181.2325896640536
45,1293.7419391759238
46,5289.535276920057
47,5467.193964827363
48,5133.75774101271
49,1060.597535336333
50,605.1188790472174
51,753.7080744753297
52,522.5676914186222
53,2737.881640498
54,12911.696675607349
55,798.6905278858752
56,4334.28643147083
57,2382.178748063182
58,2197.88602106125
59,921.9062556290226
60,14622.828107270047
61,7747.798617468433
62,1457.3463284533998
63,4462.8308046994125
64,3981.587200108754
65,6804.354134836357
66,2897.0744776705624
67,3419.9080684676874
68,801.1012509095187
69,733.8085151995132
70,5603.825174974664
71,4384.637368794884
72,1270.3450158641222
73,10971.871588002503
74,2750.199691052193
75,16572.670903387654
76,15979.855715742044
77,13810.491020060239
78,879.8697303773439
79,11140.329276589826
80,3714.753375050093
81,6848.03749476745
82,7177.64592710323
83,11305.897116743317
84,6240.118340987748
85,12362.970334998168
86,1643.5256566034636
87,14300.475879381685
88,1128.2515248530883
89,1664.2112911778095
90,16538.692410670166
91,5073.786539844346
92,1933.0343292004127
93,794.5199962075098
94,2695.5627348779467
95,1045.444781808524
96,1115.073403479298
97,4338.529465859169
98,1018.8897336267574
99,9638.219528228241
100,744.3798105832099
101,1865.9431727841109
102,3304.4040354421927
103,1258.7513297750643
104,14404.883946721067
105,852.7395253041628
106,14188.88672504679
107,1017.1039047111507
108,726.2089435999847
109,4031.8922633501325
110,3032.612347397573
111,6634.295166261948
112,1276.9416931241885
113,1069.2643563493586
114,4332.475647812263
115,3500.8970234975504
116,16981.723447333898
117,1541.0783371550172
118,1081.3202876111732
119,741.9686140658226
120,568.5583749344171
121,13602.364971449897
122,497.3668656264565
123,3502.426331498574
124,11576.243216821378
125,1024.789740912814
126,1067.886256274328
127,2312.9740244475074
128,2581.7486267573026
129,4400.5068155048675
130,1558.7056696398004
131,2041.826152320365
132,724.0214034199535
133,733.1471450092613
134,627.324023408817
135,2772.187210635441
136,516.8106627473405
137,1958.5733179589727
138,4807.439813107775
139,2549.097373146347
140,509.6009134601473
141,8464.768006985345
142,1187.9502728834711
143,15485.160768810943
144,4736.393920968572
145,858.389199055543
146,1094.5533555072516
147,15909.069394838813
148,11243.837918106503
149,5606.623317245509
150,4127.117939226517
151,9691.376695014565
152,929.9050313254362
153,1924.4651583803895
154,13920.261291235729
155,4458.517878929986
156,6206.010518792842
157,14289.104100931254
158,2251.070644368022
159,12598.51486845429
160,2557.5741543607824
161,3794.529527204673
162,441.53634642607335
163,7348.896469806887
164,2654.710233590764
165,845.7000935437428
166,814.7393910295405
167,8143.7177432465605
168,2578.072080638397
169,15750.949970172838
170,10088.265694020176
171,10182.400757387219
172,1821.9336962889015
173,12182.959649229671
174,634.6511945960525
175,923.2586435410575
176,899.0621120378395
177,767.881416921163
178,871.7738570480608
179,8732.822170212896
180,1155.25479083234
181,2124.3183796044873
182,2681.406048824085
183,679.4908314934971
184,2813.374286880533
185,618.1646397584803
186,4853.128576076327
187,5776.86857635751
188,9034.564989141609
189,14614.491362015828
190,8043.220092003325
191,2824.6389655163275
192,2540.3261024725775
193,711.0721380190151
194,4085.009200605032
195,7416.534051876475
196,4253.483305993147
197,6012.8193642841115
198,2725.898732589994
199,11870.07282515401
200,847.5341905983804
201,1092.9471419263743
202,806.746214984515
203,6409.342612497263
204,4433.28273930799
205,13932.15725035198
206,1223.4156612463094
207,1898.5029828669515
208,8232.011163676574
209,4254.040403412009
210,596.7931658946115
211,9418.913543708353
212,2487.9282141614085
213,1424.5437005184408
214,1327.8020203220692
215,11501.118974360335
216,1179.8338451491177
217,12911.696675607349
218,11560.524230331115
219,583.8628961434823
220,2111.906728305569
221,2561.551593034374
222,5618.0323038428205
223,1559.1169811169614
224,775.299665493899
225,616.3570852242121
226,2193.4839025763754
227,5609.306480716011
228,820.1251177445855
229,742.7603509639172
230,6222.943883052951
231,5189.708543067688
232,7039.086758355559
233,805.3653574109637
234,828.9542050678498
235,2091.467356516086
236,682.5045949880383
237,2499.542280042333
238,11792.928782894807
239,2395.08647280068
240,517.1223803086339
241,2591.808840181438
242,17003.44805744274
243,785.7157657151273
244,1212.2717669423644
245,1450.3246352886313
246,2318.6983487788425
247,839.2424578599829
248,11887.700581686699
249,721.6519822511256
250,1023.1204038061303
251,1126.598475844153
252,1415.0680406267304
253,677.02980644759
254,702.5045845417363
255,745.8970038503583
256,13017.014996919024
257,781.954090290336
258,712.2688119121223
259,12182.959649229671
260,564.4744590861131
261,8563.889644067893
262,12231.84590882387
263,5636.236011455489
264,1645.6620277972124
265,16639.45238233385
266,3027.862730341365
267,2319.4705065722014
268,648.1193353196925
269,1637.3289753360352
270,938.860499449447
271,4708.435963462622
272,3433.846537103239
273,1012.929111213435
274,9022.953091115507
275,567.1608285790826
276,1165.5664713092863
277,3873.033463636874
278,568.1075802589107
279,2296.5520361728254
280,1190.6639132804733
281,11422.404822506902
282,2053.637289248642
283,7251.176749851174
284,945.9595048661079
285,6977.899108462629
286,10555.513196839103
287,2123.381397728809
288,646.9938243489597
289,1309.2660570431362
290,838.4747397391235
291,9646.599933935562
292,1454.6951743755947
293,14183.786272219257
294,572.3735854213223
295,9617.064521395145
296,2662.871693113525
297,1614.3376015334666
298,952.8198286931286
299,2894.4061971870246
300,10518.260379326755
301,1684.5714185976556
302,2625.4855423068325
303,3799.012366794761
304,5914.1078791643595
305,1903.7009239760403
306,754.5118144836066
307,706.5012041853032
308,922.5994786268379
309,8527.671716924639
310,1542.4146325667627
311,7744.0530354715365
312,15241.34124363172
313,1292.4314834278184
314,6492.053923537661
315,7253.721641768421
316,1058.8677461936481
317,7953.973162676032
318,6309.068067344152
319,3157.138958827738
320,1726.4156552490194
321,3849.061979204989
322,982.0010500048392
323,752.4933718711952
324,706.1988528904511
325,4902.968387375821
326,814.4538037604962
327,778.1935675917289
328,2746.918969266653
329,3415.892740325474
330,15581.221302578893
331,2857.018479371276
332,2211.0825961677187
333,826.6128836086631
334,6942.3615123588925
335,3902.966810010885
336,10142.495083850728
337,546.2363117433845
338,792.0030530530059
339,11049.261728795831
340,809.529902327917
341,495.5880904426819
342,813.5947104747783
343,1579.6116915062796
344,955.4197802488096
345,3407.21037129735
346,1980.754124580126
347,6227.7971834799255
348,6622.399562121171
349,2325.4628985971826
350,683.832818092759
351,1863.9118688941548
352,6141.312993706898
353,1476.2644255633177
354,799.6224982739734
355,14672.629968856598
356,7575.033276306956
357,957.5511181033482
358,978.1217328085817
359,14467.841867247786
360,2626.7734386318316
361,7391.636336893517
362,1665.403477138447
363,3228.532150340588
364,14208.053886089778
365,617.1092211459971
366,5469.280248307416
367,1719.2947472940807
368,3360.8824906298964
369,9236.534730487154
370,8141.879345617566
371,2897.814394349382
372,949.3006952722517
373,2456.712484133502
374,9868.310570636524
375,8221.896137166585
376,2764.3215407099383
377,1882.8146771419822
378,4161.578948968411
379,5882.230694666669
380,1461.21715982167
381,2740.8022200251567
382,845.1491731666571
383,1330.3976596062948
384,9912.085623818715
385,2139.599997589023
386,3840.3687960586053
387,14270.772117512448
388,826.1110195546271
389,792.9884076700448
390,1695.453199754007
391,5752.544578602977
392,1307.5542391900988
393,817.7912852243975
394,14823.045504248728
395,14982.128041924696
396,807.1990473949983
397,5459.123264648542
398,2488.1609839056678
399,1534.024427720392
400,2970.418737056692
401,937.5644388527825
402,11324.077363316936
403,4799.707079949484
404,4499.16434036671
405,815.3226246017531
406,1118.4384802697475
407,7977.857593922303
408,16230.534990107448
409,2302.892768018819
410,13946.21048285357
411,13971.518394312316
412,1913.3225045544718
413,831.6999386387641
414,4688.7658316007155
415,824.2868045824828
416,8337.580217793467
417,3428.0932262408955
418,1825.81739800013
419,7215.449274672319
420,5730.2206312667095
421,1558.060044016235
422,5541.418844726518
423,2401.672782825987
424,15434.553155669937
425,2410.944626364032
426,6453.844342668583
427,3743.510278955576
428,1160.2359790690623
429,2459.9018670770274
430,10504.888281011268
431,1183.5036049399687
432,2595.1378768556133
433,7255.790279541034
434,8430.815114109933
435,16000.396043287963
436,920.4822322912321
437,1161.5538027570806
438,988.838714082035
439,5410.412663597942
440,613.0983198710652
441,1525.2691759163654
442,15677.705139006948
443,1025.8964095601482
444,758.8645052790705
445,651.4021975366799
446,4454.034016240345
447,2609.4519561870247
448,1046.1133837298432
449,756.7423221715125
450,10985.257619143433
451,5458.907719254399
452,16505.8741403268
453,5577.552082477132
454,662.5986316708268
455,632.370029800595
456,16658.851656317816
457,588.8148967987037
458,706.8395366036485
459,786.1985718093861
460,3398.9811847492283
461,17367.935856747434
462,2723.0538874140107
463,10532.928554754715
464,5404.303979977211
465,3854.7472152766536
466,1292.3769835679195
467,643.0971639210449
468,1114.7349625259687
469,446.04367919076753
470,727.9564875644977
471,1081.495671616653
472,2731.5967960767707
473,4605.548980615525
474,8111.08014323163
475,2056.353418716171
476,821.4756665999937
477,1448.6309517684897
478,5873.647795628606
479,3809.25836801685
480,16100.743389317648
481,3056.8379611302375
482,712.5812777106823
483,1018.813063323789
484,6086.2129732603635
485,991.0922658798828
486,5385.42161766555
487,1119.50121195685
488,2623.2328991511517
489,868.5135963206862
490,2954.82682944286
491,580.1225875454674
492,1026.2846632332619
493,2683.3875308041775
494,844.2822626238902
495,2225.348477201087
496,5637.45475170717
497,978.9841314255307
498,8855.893409632865
499,2048.3092805858237
500,862.3001595889152
501,2904.4421576856203
502,895.692241107514
503,1925.7243725286196
504,1283.3590375417602
505,6010.688879707976
506,781.9818114903243
507,16047.805170471991
