id,price
0,4375.87392
1,1055.712
2,17075.28297
3,6301.57347
4,1450.42269
5,2362.74437
6,2125.31267
7,1738.3686699999998
8,3255.36243
9,14947.91199
10,3591.76594
11,512.50819
12,731.2317400000001
13,3658.41015
14,700.97781
15,4320.92712
16,1801.06397
17,4604.39024
18,537.7746
19,3772.40415
20,707.61667
21,9478.56316
22,759.07263
23,10926.228290000001
24,4375.32543
25,7665.62702
26,4844.89887
27,560.73994
28,2022.75902
29,16014.08899
30,639.32547
31,4926.43783
32,9324.10708
33,5847.83911
34,1519.05006
35,1679.9819100000002
36,635.2896099999999
37,2111.48649
38,16983.7925
39,446.46267
40,894.30253
41,5298.694210000001
42,2320.89425
43,4871.906660000001
44,1741.64067
45,1161.65153
46,5251.52087
47,5593.41051
48,3443.17054
49,1198.67389
50,475.90378
51,711.00017
52,531.01854
53,2817.30083
54,4866.90749
55,717.90624
56,3950.19055
57,2410.31568
58,1964.2039399999999
59,926.0228400000001
60,6235.3089899999995
61,7297.5797
62,1209.18147
63,4251.20557
64,3594.6721799999996
65,6404.578820000001
66,2610.18464
67,3620.27327
68,676.83305
69,588.29815
70,4974.9671100000005
71,4041.38479
72,707.6692099999999
73,4822.90018
74,2860.00776
75,16188.653019999998
76,13899.020519999998
77,12887.743129999999
78,761.36443
79,11622.35572
80,3695.55886
81,6966.2188
82,6375.43584
83,10845.54733
84,6328.56729
85,12075.64907
86,1671.58355
87,9850.86031
88,1274.2223
89,1644.79775
90,13899.24114
91,5435.6569899999995
92,1562.0865
93,579.88243
94,2612.8271
95,1093.9865300000001
96,1196.60152
97,3195.17711
98,943.64666
99,9270.810309999999
100,762.18867
101,1857.9539300000001
102,3204.85433
103,770.9053700000001
104,7200.915309999999
105,852.4005800000001
106,9752.51916
107,908.42945
108,656.11887
109,4266.557470000001
110,2820.81247
111,6947.950709999999
112,1408.92561
113,218.97939
114,4529.71331
115,2393.51539
116,15319.093669999998
117,1436.38849
118,1059.2134199999998
119,760.11036
120,190.66375
121,11545.34782
122,491.79733
123,3285.48899
124,12036.79588
125,990.44793
126,1273.65886
127,2389.5568
128,2344.1945600000004
129,4041.5588299999995
130,1642.3523599999999
131,1790.3219800000002
132,601.52856
133,526.4931799999999
134,605.66474
135,2666.34022
136,371.13012000000003
137,1845.05755
138,5073.35771
139,2993.8139100000003
140,469.62177
141,8907.87437
142,1119.63927
